ORCA_URN	AnalyzedText	ExemplarUrn	Analysis	TextDeformation	Sequence
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7671	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@κλινιδίῳ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.72	urn:cite2:fufolio:tokenTypes.v1:word	κλινιδίῳ	7671
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7672	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@κρεμαστῷ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.73	urn:cite2:fufolio:tokenTypes.v1:word	κρεμαστῷ	7672
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7673	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@παρὰ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.74	urn:cite2:fufolio:tokenTypes.v1:word	παρὰ	7673
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7674	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τὴν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.75	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	7674
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7675	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@γῆν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.76	urn:cite2:fufolio:tokenTypes.v1:word	γῆν	7675
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7676	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@αὐτὴν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.77	urn:cite2:fufolio:tokenTypes.v1:word	αὐτὴν	7676
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7677	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@περιφερόμενον[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.78	urn:cite2:fufolio:tokenTypes.v1:word	περιφερόμενον	7677
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7678	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@κομίζεσθαι[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.79	urn:cite2:fufolio:tokenTypes.v1:word	κομίζεσθαι	7678
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7679	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@καὶ[4]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.80	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	7679
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7680	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@διὰ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.81	urn:cite2:fufolio:tokenTypes.v1:word	διὰ	7680
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7681	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τοῦτο[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.82	urn:cite2:fufolio:tokenTypes.v1:word	τοῦτο	7681
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7682	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@κληθῆναι[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.83	urn:cite2:fufolio:tokenTypes.v1:word	κληθῆναι	7682
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7683	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@περιφόρητον[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.84	urn:cite2:fufolio:tokenTypes.v1:word	περιφόρητον	7683
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7684	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@.[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.85	urn:cite2:fufolio:tokenTypes.v1:punc	.	7684
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7685	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@Ἐνάτῳ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.1	urn:cite2:fufolio:tokenTypes.v1:word	Ἐνάτῳ	7685
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7686	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@δὲ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.2	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	7686
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7687	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@μηνὶ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.3	urn:cite2:fufolio:tokenTypes.v1:word	μηνὶ	7687
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7688	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@τῶν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.4	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	7688
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7689	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@Σαμίων[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.5	urn:cite2:fufolio:tokenTypes.v1:word	Σαμίων	7689
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7690	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@παραστάντων[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.6	urn:cite2:fufolio:tokenTypes.v1:word	παραστάντων	7690
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7691	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@,[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.7	urn:cite2:fufolio:tokenTypes.v1:punc	,	7691
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7692	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ὁ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.8	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	7692
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7693	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@Περικλῆς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.9	urn:cite2:fufolio:tokenTypes.v1:word	Περικλῆς	7693
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7694	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@τὰ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.10	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	7694
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7695	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@τείχη[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.11	urn:cite2:fufolio:tokenTypes.v1:word	τείχη	7695
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7696	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@καθεῖλε[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.12	urn:cite2:fufolio:tokenTypes.v1:word	καθεῖλε	7696
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7697	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@καὶ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.13	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	7697
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7698	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@τὰς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.14	urn:cite2:fufolio:tokenTypes.v1:word	τὰς	7698
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7699	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ναῦς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.15	urn:cite2:fufolio:tokenTypes.v1:word	ναῦς	7699
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7700	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@παρέλαβε[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.16	urn:cite2:fufolio:tokenTypes.v1:word	παρέλαβε	7700
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7701	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@καὶ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.17	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	7701
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7702	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@χρήμασι[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.18	urn:cite2:fufolio:tokenTypes.v1:word	χρήμασι	7702
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7703	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@πολλοῖς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.19	urn:cite2:fufolio:tokenTypes.v1:word	πολλοῖς	7703
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7704	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ἐζημίωσεν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.20	urn:cite2:fufolio:tokenTypes.v1:word	ἐζημίωσεν	7704
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7705	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@,[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.21	urn:cite2:fufolio:tokenTypes.v1:punc	,	7705
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7706	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ὧν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.22	urn:cite2:fufolio:tokenTypes.v1:word	ὧν	7706
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7707	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@τὰ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.23	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	7707
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7708	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@μὲν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.24	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	7708
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7709	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@εὐθὺς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.25	urn:cite2:fufolio:tokenTypes.v1:word	εὐθὺς	7709
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7710	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@εἰσήνεγκαν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.26	urn:cite2:fufolio:tokenTypes.v1:word	εἰσήνεγκαν	7710
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7711	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@οἱ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.27	urn:cite2:fufolio:tokenTypes.v1:word	οἱ	7711
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7712	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@Σάμιοι[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.28	urn:cite2:fufolio:tokenTypes.v1:word	Σάμιοι	7712
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7713	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@,[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.29	urn:cite2:fufolio:tokenTypes.v1:punc	,	7713
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7714	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@τὰ[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.30	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	7714
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7715	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@δ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.31	urn:cite2:fufolio:tokenTypes.v1:word	δ'	7715
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7716	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ἐν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.32	urn:cite2:fufolio:tokenTypes.v1:word	ἐν	7716
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7717	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@χρόνῳ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.33	urn:cite2:fufolio:tokenTypes.v1:word	χρόνῳ	7717
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7718	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ῥητῷ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.34	urn:cite2:fufolio:tokenTypes.v1:word	ῥητῷ	7718
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7719	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ταξάμενοι[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.35	urn:cite2:fufolio:tokenTypes.v1:word	ταξάμενοι	7719
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7720	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@κατοίσειν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.36	urn:cite2:fufolio:tokenTypes.v1:word	κατοίσειν	7720
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7721	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ὁμήρους[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.37	urn:cite2:fufolio:tokenTypes.v1:word	ὁμήρους	7721
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7722	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@ἔδωκαν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.38	urn:cite2:fufolio:tokenTypes.v1:word	ἔδωκαν	7722
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7723	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.1@.[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.1.39	urn:cite2:fufolio:tokenTypes.v1:punc	.	7723
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7724	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Δοῦρις[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.1	urn:cite2:fufolio:tokenTypes.v1:word	Δοῦρις	7724
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7725	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@δ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.2	urn:cite2:fufolio:tokenTypes.v1:word	δ'	7725
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7726	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ὁ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.3	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	7726
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7727	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Σάμιος[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.4	urn:cite2:fufolio:tokenTypes.v1:word	Σάμιος	7727
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7728	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@τούτοις[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.5	urn:cite2:fufolio:tokenTypes.v1:word	τούτοις	7728
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7729	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἐπιτραγῳδεῖ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.6	urn:cite2:fufolio:tokenTypes.v1:word	ἐπιτραγῳδεῖ	7729
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7730	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@,[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.7	urn:cite2:fufolio:tokenTypes.v1:punc	,	7730
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7731	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@πολλὴν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.8	urn:cite2:fufolio:tokenTypes.v1:word	πολλὴν	7731
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7732	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ὠμότητα[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.9	urn:cite2:fufolio:tokenTypes.v1:word	ὠμότητα	7732
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7733	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@τῶν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.10	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	7733
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7734	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Ἀθηναίων[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.11	urn:cite2:fufolio:tokenTypes.v1:word	Ἀθηναίων	7734
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7735	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@καὶ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.12	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	7735
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7736	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@τοῦ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.13	urn:cite2:fufolio:tokenTypes.v1:word	τοῦ	7736
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7737	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Περικλέους[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.14	urn:cite2:fufolio:tokenTypes.v1:word	Περικλέους	7737
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7738	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@κατηγορῶν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.15	urn:cite2:fufolio:tokenTypes.v1:word	κατηγορῶν	7738
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7739	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@,[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.16	urn:cite2:fufolio:tokenTypes.v1:punc	,	7739
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7740	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἣν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.17	urn:cite2:fufolio:tokenTypes.v1:word	ἣν	7740
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7741	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@οὔτε[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.18	urn:cite2:fufolio:tokenTypes.v1:word	οὔτε	7741
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7742	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Θουκυδίδης[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.19	urn:cite2:fufolio:tokenTypes.v1:word	Θουκυδίδης	7742
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7743	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἱστόρηκεν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.20	urn:cite2:fufolio:tokenTypes.v1:word	ἱστόρηκεν	7743
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7744	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@οὔτ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.21	urn:cite2:fufolio:tokenTypes.v1:word	οὔτ'	7744
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7745	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Ἔφορος[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.22	urn:cite2:fufolio:tokenTypes.v1:word	Ἔφορος	7745
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7746	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@οὔτ'[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.23	urn:cite2:fufolio:tokenTypes.v1:word	οὔτ'	7746
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7747	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@Ἀριστοτέλης[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.24	urn:cite2:fufolio:tokenTypes.v1:word	Ἀριστοτέλης	7747
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7748	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@·[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.25	urn:cite2:fufolio:tokenTypes.v1:punc	·	7748
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7749	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἀλλ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.26	urn:cite2:fufolio:tokenTypes.v1:word	ἀλλ'	7749
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7750	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@οὐδ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.27a	urn:cite2:fufolio:tokenTypes.v1:multifunction	【οὐ】δ'	7750
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7751	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@οὐδ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.27b	urn:cite2:fufolio:tokenTypes.v1:multifunction	οὐ【δ'】	7751
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7752	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἀληθεύειν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.28	urn:cite2:fufolio:tokenTypes.v1:word	ἀληθεύειν	7752
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7753	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἔοικεν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.29	urn:cite2:fufolio:tokenTypes.v1:word	ἔοικεν	7753
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7754	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@,[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.30	urn:cite2:fufolio:tokenTypes.v1:punc	,	7754
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7755	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ὡς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.31	urn:cite2:fufolio:tokenTypes.v1:word	ὡς	7755
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7756	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@ἄρα[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.32	urn:cite2:fufolio:tokenTypes.v1:word	ἄρα	7756
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7757	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@τοὺς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.33	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	7757
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7758	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@τριηράρχους[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.34	urn:cite2:fufolio:tokenTypes.v1:word	τριηράρχους	7758
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7759	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@καὶ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.35	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	7759
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:7760	urn:cts:greekLit:tlg0007.tlg012.ziegler:28.2@τοὺς[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:28.2.36	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	7760
